,User ID,Department,Tweet content,Subjectivity,Polarity,Sentiment,Positive,Neutral,Negative
1212,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE @lsesu,0.0,0.0,Neutral,0,1,0
1213,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1214,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1215,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1216,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1217,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1218,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1219,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1220,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEDataScience @LSEEcon @LSEEcHist @LSEEI @LSEfinance @LSEGenderTweet @LSEGeography @LSEGovernment @LSEHealthPolicy @LSE_ID @lsehistory @LSEIRDept @LSEInequalities @lselangcentre @LSELaw @LSEManagement @LSEMaths @MediaLSE @MethodologyLSE,0.0,0.0,Neutral,0,1,0
1221,21861323,Language Centre,"Thinking about undergraduate study at LSE? Check out our BSc Language, Culture and Society with @lselangcentre 👇👇👇 #partofLSE https://t.co/8efSGJ2sMW",0.0,0.0,Neutral,0,1,0
1222,21861323,Language Centre,"Register for our #VirtualOpenDay live session with @lselangcentre to learn about our undergraduate language degrees on offer!

🗓️ Wednesday 9 June 2021
🕙 10:00am - 11:00am

Book now 👉 https://t.co/LxhmqzNNOj https://t.co/E8tadQeaj5",0.5,0.17045454545454544,Positive,1,0,0
1223,21861323,Language Centre,"Happening today with @lselangcentre!

Bookings still open 👉https://t.co/LxhmqzNNOj https://t.co/HCHmFiHDid",0.5,0.0,Neutral,0,1,0
1224,21861323,Language Centre,"Hear from our @lselangcentre in their #VirtualOpenDay live sessions about opportunities to learn a language alongside your UG studies at LSE!

🗓️ Thursday 3 June, 2:30-3:30pm
🗓️ Thursday 10 June, 2:30-3:30pm

Book your spot for this + loads more events at https://t.co/LxhmqzNNOj https://t.co/ZNJPkuyDhc",0.5,0.3352272727272727,Positive,1,0,0
1225,21861323,Language Centre,"Did you know we offer language degrees in our @lselangcentre? If you want to find out more about...

🗣️BSc International Relations and Chinese
🗣️BSc Language, Culture and Society

Register now for our online event with @lselangcentre on 9 June 🎟️👉 https://t.co/LxhmqzNNOj https://t.co/dgyHU94ZiV",0.16666666666666666,0.16666666666666666,Positive,1,0,0
1226,21861323,Language Centre,"Hear from our @lselangcentre in their #VirtualOpenDay live sessions about opportunities to learn a language alongside your UG studies at LSE!

🗓️ Thursday 3 June, 2:30-3:30pm
🗓️ Thursday 10 June, 2:30-3:30pm

Book your spot for this + loads more events at https://t.co/LxhmqzNNOj https://t.co/h5zxIT0ois",0.5,0.3352272727272727,Positive,1,0,0
1227,21861323,Language Centre,@LSE_Accounting @LSEAnthropology @LSEEcHist @LSEEcon @LSEfinance @LSEGeography @LSEGovernment @lsehistory @LSEIRDept @LSEManagement @LSEMaths @lselangcentre @LSELaw @LSEPhilosophy @LSE_PBS @LSEsociology @LSESocialPolicy @LSEStatistics,0.0,0.0,Neutral,0,1,0
1228,382883528,Language Centre,"@yeelondra @OxUniLangCentre @lselangcentre @LangCen_QMUL @ModLangQMUL @KingsMLC @soaslangcentre @yeeorgtr @BrunelLanCentre @citylit Geoffrey Lewis's ""Turkish Grammar"" is a joy to use",0.2,0.8,Positive,1,0,0
1229,382883528,Language Centre,@yeelondra @OxUniLangCentre @lselangcentre @LangCen_QMUL @ModLangQMUL @KingsMLC @soaslangcentre @yeeorgtr @BrunelLanCentre @citylit The grammar is remarkably regular,0.07692307692307693,0.0,Neutral,0,1,0
1230,2382120559,Language Centre,"@uclangcen @OxUniLangCentre @lselangcentre @ModLangQMUL @LangCen_QMUL @SoasTurkishSoc @kclturkishsoc @lsesuturkish @uolturkishsoc @qmturksoc 📢📢Our summer #Turkish conversation #onlineclasses are kicking off soon too!🙌

📌A2 (A2.1-A2.2)➡️ 6pm-8pm on Wednesdays, 16 June-4 Aug
📌B1-B2-C1➡️ 6pm-8pm on Wednesdays, 16 June- 4 Aug

To sign-up➡️ https://t.co/jhhXvXmpFj

#LanguageCourse #TurkishClasses #LearnTurkish https://t.co/pLcHL64p5p",0.0,0.0,Neutral,0,1,0
1231,21861323,Language Centre,"The LSE Language Centre @lselangcentre provides lots of opportunities to study a language while #partofLSE, including non-degree courses in 9️⃣ languages! 🗣️🌎🌍🌏

Hear from current students in MSc @LSEManagement student Kelly's blog 👉 https://t.co/2l5uJ2Erm4 https://t.co/88GrkmHB1f",0.4,0.0,Neutral,0,1,0
1232,2849040833,Language Centre,"Oferta de trabajo. Coordinating Language Teacher (#Spanish) London School of Economics £36,647-47,456. Hasta 09/05/21 https://t.co/umQBZuNKbw #TwitterELE #ELE @lselangcentre @ASELE_ELE @BlogAhoraELE @aesla_twit @EducaSpain @MaseleUS @ELEUK2014 #EmpleoELE #Trabajo #empleo #espanol https://t.co/O8sNpxytxP",0.0,0.0,Neutral,0,1,0
1233,99699308,Language Centre,@malarkeypalaver @UAL @ResearchUAL @LCCLondon @UALPGCommunity @ArtsSU_ @lselangcentre @ResearchLCC This looks great! 😊,0.75,1.0,Positive,1,0,0
1234,145172752,Language Centre,"Come to the brilliant, Cultural Urgencies: Decolonising language and the multilingual university | ⁦@UAL⁩ ⁦@ResearchUAL⁩ ⁦@LCCLondon⁩ ⁦@UALPGCommunity⁩ ⁦@ArtsSU_⁩ ⁦@lselangcentre⁩ ⁦@ResearchLCC⁩ ⁦⁦ https://t.co/r0W2Y45a6m",0.55,0.5,Positive,1,0,0
1235,2381053074,Language Centre,"We are live for the #LSEFestival speaking about happiness and positive psychology.

@lselangcentre @LSE_PBS https://t.co/LjdBAYtBgL",0.4151515151515151,0.3545454545454545,Positive,1,0,0
1236,145172752,Language Centre,"Conversations with multilingual international students with Victoria Odeniyi ⁦@LCCLondon⁩ ⁦@ResearchLCC⁩ ⁦@GMDLCC⁩ ⁦@UAL⁩ ⁦@ResearchUAL⁩ ⁦@BA_IVM⁩ ⁦@lselangcentre⁩ ⁦@ComoSilke⁩

25 February 2021, 4pm–5pm https://t.co/vngsq4JNFm",0.0,0.0,Neutral,0,1,0
1237,3246996364,Language Centre,"For the next meeting of the Philosophers' Book Club, @BirchLSE is joined by Thomas Karshan and Olga Sobolev to discuss Tolstoy’s The Death of Ivan Ilyich:
https://t.co/fxOGYOMUCd

@uealdc @lselangcentre 
#LSEForum #PublicPhilosophy https://t.co/e3oIwhwyxR",0.0,0.0,Neutral,0,1,0
1238,800575249,Language Centre,"Read the latest post on the @LSEHEBlog, from LSE Change Makers participant Mary Kohlmann. Highly recommended! @LSE_ID @lselangcentre @cmcprovencher @IncEdLSE @GordonCE @lsesu https://t.co/J4vmskVYDC",0.72,0.35,Positive,1,0,0
1239,26465977,Language Centre,"There's so much to discover as an @LSEnews student! 

💗 @LSEVolunteering
💼 @LSECareers
🌎 @lselangcentre 
🙏 @LSEFaithCentre
🎙️ @LSEpublicevents 
🏀 @lsesu 

Learn more about all our services here ➡️ https://t.co/VmtozmncH7 https://t.co/cPz3NqGbAQ",0.35,0.375,Positive,1,0,0
1240,5923092,Language Centre,@lancslassrach @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 We did have a 5 minute comfort break to be fair halfway through ;-),0.95,0.475,Positive,1,0,0
1241,576281985,Language Centre,@joedale @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 3hrs... just wow!,1.0,0.125,Positive,1,0,0
1242,5923092,Language Centre,@jaxspax1 @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 Thank you :-),1.0,0.5,Positive,1,0,0
1243,2646222466,Language Centre,@joedale @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 Wonderful have a fabulous day! Happy birthday Munchkin. 🎁🎂🎈,1.0,0.7666666666666666,Positive,1,0,0
1244,5923092,Language Centre,"@jaxspax1 @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 Thanks Jackie. Will do. It's the Munchkin's birthday tomorrow, but it will be a quiet affair en famille as we had his party before the rule of six came in. There will still be presents, a card and cake involved though :-)",0.5111111111111111,0.2333333333333333,Positive,1,0,0
1245,2646222466,Language Centre,@joedale @KingsCollegeLon @lselangcentre @KclDonata @anademedeiros1 Great news Joe. Now have a relaxing weekend with the family.,0.75,0.8,Positive,1,0,0
1246,5923092,Language Centre,Absolutely thrilled with the feedback I received at the end of my 3 hour online session with around 80 languages staff from @KingsCollegeLon and @lselangcentre. Huge thank you to  @KclDonata and @anademedeiros1 for organising. #mfltwitterati https://t.co/8nvLYQNOWd,0.8,0.5,Positive,1,0,0
1247,296171455,Language Centre,👋@LSEnews @LSEGlobalHealth @LSEIGA @LSE_ID @MediaLSE @LSEGenderTweet @lsehistory @LSEEcon @LSEMarshall @LSEsociology @LSEHealthPolicy @LSELaw @LSECities @LSEIRDept @LSEGeography @The_IGC @LSESUACS @LSEAnthropology @lseaccounting @LSEEI @LSEGovernment @LSEHY509 @lselangcentre,0.0,0.0,Neutral,0,1,0
1248,2375222797,Language Centre,"@tiptonje @martynsteiner @ismla_uk @ALLLondon007 @ALL4language @CIOLinguists @OxfordModLangs @BristolSML @MMLL_Cambridge @UCML @lselangcentre @kdavidharrison @LinguistSophie @eduCCateGlobal Looks great, Jess. If they’re as good as your list of Russian teaching/learning resources, we’re in good hands! https://t.co/ohBA6HC8Ou",0.48750000000000004,0.59375,Positive,1,0,0
1249,959932631038201856,Language Centre,"@martynsteiner Have added some #environment #languages #teaching resources to https://t.co/HjSoS6S5Fr 
Any additions? 
@ismla_uk @ALLLondon007 @ALL4language @allismla @CIOLinguists @OxfordModLangs @BristolSML @MMLL_Cambridge @UCML @lselangcentre @kdavidharrison @LinguistSophie @eduCCateGlobal",0.0,0.0,Neutral,0,1,0
1250,35638101,Language Centre,"In other news, @lselangcentre just certified me as level A1 (CEFR band) in Spanish😀.. Now wonder where and when I would do A2... #smallwins",0.375,-0.125,Negative,0,0,1
1251,1241456037540040704,Language Centre,@DevonDilly @LSEIRDept @LSEnews @LSE_Accounting @LSEAnthropology @LSEEcon @lsehistory @LSEfinance @LSEGeography @LSEGovernment @LSEGenderTweet @LSE_ID @LSELaw @lselangcentre @LSEMaths @MediaLSE @LSEManagement @LSEPublicPolicy @LSE_PBS @LSEPhilosophy https://t.co/NBGqXnXxNY,0.0,0.0,Neutral,0,1,0
1252,89804497,Language Centre,Hope if u teach @LSEnews you find this video useful @LSE_Accounting @LSEAnthropology @LSEEcon @lsehistory @LSEfinance @LSEGeography @LSEGovernment @LSEGenderTweet @LSEIRDept @LSE_ID @LSELaw @lselangcentre @LSEMaths @MediaLSE @LSEManagement @LSEPublicPolicy @LSE_PBS @LSEPhilosophy https://t.co/9aAAgoXBnF,0.0,0.3,Positive,1,0,0
1253,538994782,Language Centre,"#MWFellows getting prepared for the microteaching sessions and their teaching practice weeks with Dr. Neil McLean (@lselangcentre).
@EuropeanUni @MaxWeberProgram https://t.co/Xp8emRVmZy",0.0,0.0,Neutral,0,1,0
1254,473863406,Language Centre,"Since 2016, students in @lselangcentre have been translating LSE RB reviews into Mandarin German and Spanish. You can explore their #translation work here: https://t.co/0xeKbRTFuK https://t.co/r17NSJ7dk6",0.0,0.0,Neutral,0,1,0
1255,326350131,Language Centre,"@lselangcentre Hi! Staff and students at LSE may be interested in this free event we are holding in December, celebrating poetry and endangered languages. Tickets available here! 🌏 https://t.co/xkKLZtU5YG",0.5666666666666668,0.3833333333333333,Positive,1,0,0
1256,3165442370,Language Centre,@LSEnews @MediaLSE @lselangcentre https://t.co/9zXXnHxXrv,0.0,0.0,Neutral,0,1,0
1257,3165442370,Language Centre,"It is on!  “China: Memories, Reflections and Dreams” (till 06/12) Welcome to LSE to view our 1st ever visual exhibition by learners of Chinese. Just spent this Sunday helping with the installation, but very pleased with results. Thanks for support from @lselangcentre &amp; our team! https://t.co/PF3bnS1MD3",0.3666666666666667,0.26666666666666666,Positive,1,0,0
1258,21643972,Language Centre,"Opening NEXT WEEK: @lselangcentre will present 'China: memories, reflections and dreams,' an exhibition of photographs about #China 🇨🇳 taken by Mandarin learners in the 🇬🇧. 

ℹ️: https://t.co/fhGBFv2yaw",0.0,0.0,Neutral,0,1,0
1259,21643972,Language Centre,"Opening NEXT WEEK: @lselangcentre will present 'China: memories, reflections and dreams,' an exhibition of photographs about #China 🇨🇳 taken by Mandarin learners in the 🇬🇧. 

ℹ️: https://t.co/fhGBFv2yaw",0.0,0.0,Neutral,0,1,0
1260,1034706298300977152,Language Centre,@AdemGungormus @lselangcentre Dankje dankje :D,1.0,1.0,Positive,1,0,0
1261,2745850435,Language Centre,@tnrhande @lselangcentre حظا طيبا وفقك الله,0.0,0.0,Neutral,0,1,0
1262,263164484,Language Centre,@ASELE_ELE @consejeriauk @ELEUK2014 @lselangcentre @MariaBHermida @AULC_Languages @languageacts @inalpu @ElinaVilar @anademedeiros1 https://t.co/utvKyOYccC,0.0,0.0,Neutral,0,1,0
1263,61195184,Language Centre,"@GregLBean @avilarenata @lselangcentre @fibgar_ Dear Greg,

For this event we are not publishing any video. However, you can relive other events on our youtube channel, here is the link:

https://t.co/oBmePsT3wG

Have a lovely Monday!",0.5625,0.25,Positive,1,0,0
1264,49250229,Language Centre,@avilarenata @lselangcentre @CervantesLondon @fibgar_ Is there a video link?,0.0,0.0,Neutral,0,1,0
1265,473863406,Language Centre,Since 2016 @lselangcentre students have been translating LSE RB reviews into Mandarin as well as German and Spanish. You can read the latest translations into Mandarin here: https://t.co/PkFjwK2QCs Thanks to the students and staff for all their hard work! https://t.co/mzhfsGawDE,0.3283333333333333,0.06708333333333331,Positive,1,0,0
1266,61195184,Language Centre,"📅 TOMORROW!

Join us for a talk about #FreedomOfSpeech and #HumanRights in the digital era by international expert and lawyer on human rights @avilarenata

In collaboration with @lselangcentre and @fibgar_

🍷Complimentary glass of wine will be served:

https://t.co/KF4txlHE9u https://t.co/da9cVA5Lxz",0.03333333333333333,0.0,Neutral,0,1,0
1267,61195184,Language Centre,"📅Sept. 13th

Join us for a lecture about #FreedomOfSpeech and #HumanRights in the digital era by international expert and lawyer on human rights @avilarenata

In collaboration with @lselangcentre and @fibgar_

Complimentary glass of wine will be served:

https://t.co/KF4txlZf12 https://t.co/ljlLg0fdxX",0.12,0.06,Positive,1,0,0
1268,3874571656,Language Centre,"Friday at LSE: A revolutionary decade for freedom of speech: 2009-2019, with @avilarenata, human rights lawyer, digital rights expert, and director of LatAm-focused tech-for-democracy NGO @ciudadania_i. An event of @CervantesLondon, @lselangcentre, and @fibgar_. https://t.co/qOuqOLXc8K",0.05,0.0,Neutral,0,1,0
1269,61195184,Language Centre,"📅Sept. 13th

Join us for a lecture about #FreedomOfSpeech and #HumanRights in the digital era by international expert and lawyer on human rights @avilarenata

In collaboration with @lselangcentre and @fibgar_

Complimentary glass of wine will be served:

https://t.co/KF4txlHE9u https://t.co/MQiTCjnuIA",0.12,0.06,Positive,1,0,0
1270,61195184,Language Centre,@avilarenata @lselangcentre For sure!,0.8888888888888888,0.625,Positive,1,0,0
1271,1671486960,Language Centre,Join @lselangcentre at this upcoming talk which will analyse some key moments that shaped freedom of speech online during the last decade and a defining period ahead that can change everything: https://t.co/t2i7g3ZOgQ,0.5333333333333333,0.0,Neutral,0,1,0
1272,61195184,Language Centre,"📅Sept. 13th

International expert and lawyer on human rights, @avilarenata , will talk about FreedomOfSpeech and #HumanRights in the digital era. 

In collaboration with @lselangcentre and @fibgar_

🍷Complimentary glass of #Spanish wine will be served:

https://t.co/KF4txlHE9u https://t.co/LPw7lmCpL1",0.02,0.0,Neutral,0,1,0
1273,3165442370,Language Centre,"Received this heavy collection of latest research on Teaching Chinese as a Foreign Language. Lots of food for thoughts and insights for teachers who’d like to deliver more research-informed CFL teaching. (Our paper on P509,@UrsulaStickler )@lselangcentre https://t.co/EvNqoATK8I",0.40499999999999997,0.135,Positive,1,0,0
1274,253471591,Language Centre,"#CountdownToLSE! New students, let us introduce you to the @lselangcentre, which offers courses that relate language study to your fields of interest. All students in @lsehistory can learn an extracurricular modern foreign language at a subsidised rate. https://t.co/JIr2rcHMw9 https://t.co/zPm75HBDQO",0.21988636363636363,0.0778409090909091,Positive,1,0,0
1275,61195184,Language Centre,"Sept. 13th

International expert and lawyer on human rights, @avilarenata , will talk about #FreedomOfSpeech and #HumanRights in the digital era. 

In collaboration with 
@lselangcentre and @fibgar_

Complimentary glass of Ribera del Duero will be served:

https://t.co/KF4txlHE9u https://t.co/mGfWzaHAgW",0.12,0.06,Positive,1,0,0
1276,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno @AdamFeinst @embaniclondon @ILAMSuk @TrinityLaban @Raindance @vuecinemas @LSFFest 📅Sept 28th

3⃣0⃣'Thirty Souls'

Join Alba, a 12 years old girl, and her friend in a journey to reveal the unexplainable conflict between the living and the dead. The Screenig of the movie by Diana Toucedo, followed by a Q&amp;A with the filmmaker.

https://t.co/SCPn50b88g https://t.co/t9rphGudeZ",0.30000000000000004,-0.05,Negative,0,0,1
1277,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno @AdamFeinst @embaniclondon @ILAMSuk @TrinityLaban @Raindance @vuecinemas 📅Sept 26th

🎤An intimate portrait and at the same time a tribute to Peret, the king of the Catalan rumba. 

A complex personality borne of the tension between the gipsy and payo worlds, between poverty and wealth, between the truth and the picaresque. 

https://t.co/2K9g26WbFX https://t.co/JOf2VrrA2n",0.375,-0.033333333333333326,Negative,0,0,1
1278,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno @AdamFeinst @embaniclondon @ILAMSuk @TrinityLaban 📅Sept. 26th

7⃣'7 Reasons to Run Away'

🤣⚫Join us and enjoy seven stories of black humour that feel both strange and familiar. Seven surrealist visions of a dysfunctional society that does not progress. 

Followed by a Q&amp;A session with the filmmakers:

https://t.co/k74t5KjKXY https://t.co/k3tPBW3HPD",0.3958333333333333,0.13958333333333334,Positive,1,0,0
1279,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno @AdamFeinst @embaniclondon 📅 Sept. 26th

🎸 #Guitarrísimo is back with the illustrious Uruguayan 
guitarist, Alvaro Pierri, and a full program of Latin 
American music. 

In collaboration with @ILAMSuk &amp; @TrinityLaban 

https://t.co/mDOwlb93yh https://t.co/2PPfrk8RZS",0.18333333333333335,0.11666666666666665,Positive,1,0,0
1280,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno @AdamFeinst @embaniclondon 📅On Wednesday 25th of September we will host 'Amalgama' book launch.

👩‍🎨Artist, curator and art historian Daniela Galán will introduce to the audience the collection of essays about Latin American women in the arts.

🍷Followed by a glass of Spanish wine

https://t.co/jn1GADdljV https://t.co/HCmRiOjrpa",0.0,0.0,Neutral,0,1,0
1281,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae @AraMalikian @unatalmoreno 📅Sept 24th

🔍'Found in Translation: New Versions of Rubén Darío'

✍ Writer, translator and scholar @AdamFeinst will talk about the Nicaraguan writer, followed by a recital of some of his poems in the original Spanish version and English translation.

https://t.co/DM1kygoHlg https://t.co/c5IwUTb5Vh",0.30113636363636365,0.1278409090909091,Positive,1,0,0
1282,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae 📅 Sept 24th

🎻Join us for the UK premiere of '@AraMalikian : A Life Among The Strings' in which @unatalmoreno pictures how a 14 years old teenager left his family in a country immerse in a war and become one of the most versatile violinist in the world!

https://t.co/aVYO9DM8Q8 https://t.co/niRTki5acK",0.2333333333333333,0.24166666666666667,Positive,1,0,0
1283,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary @ICALondon @fundacionsgae 📅Sept 23rd and 24th.

🌎🗣New World of Old Words

This international conference explores different topics from medical to magical vocabulary and their influence in English and Romance languages.

https://t.co/HhQDYLX5V5 https://t.co/9A6yDlXePo",0.3,0.09999999999999999,Positive,1,0,0
1284,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate @hectorabadf @JuanToledo7 @britishlibrary 📅Sept 22nd,

Join us for the UK premiere of 'Once we were wild': A free and evoking tour that progressively abandons a classic documentary structure to become a first person essay by Carmen Bellas.

 In collaboration with @ICALondon and @fundacionsgae  

https://t.co/Q8swLBf0ul https://t.co/ZsNTgGYaoF",0.34,0.18333333333333332,Positive,1,0,0
1285,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage @Tate This month full of cultural events will continue with the conversation between @hectorabadf and @JuanToledo7 at @britishlibrary on the 19th of September.

Don't miss the chance of getting a deeper knowledge of Colombian literature and his work:

https://t.co/1YN8Fm1CVE https://t.co/BVUxY0hEuW",0.325,0.22499999999999998,Positive,1,0,0
1286,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage 📅 Sept 18th

Join us for the screening and Q&amp;A session with the filmmaker of 'Cemetery', a film that weaves together field recordings from around the globe with wildlife sounds mixed by the expert Chris Watson. 

In collaboration with @Tate Modern.

https://t.co/wvBuCqi2Ge https://t.co/PyOYPDsjMX",0.275,0.1,Positive,1,0,0
1287,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ @LUXmovingimage 📅Sept 16th

1⃣0⃣""New Spanish Narrative: 10 of 30"" 

📖Join us for the book launch of this anthology that brings together a selection of texts by seven Spanish women writers and three men, under 40 years old.

https://t.co/Gu6OBSZrnj https://t.co/gSc5sp06MO",0.16363636363636364,0.05909090909090909,Positive,1,0,0
1288,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura @avilarenata @lselangcentre @fibgar_ 📅 Sept 15th

New Works by Carla Andrade &amp; Gerard Ortín

Concerned with ideas of landscape, from the nondomesticated nature and its unattainability to the idea of “nature” itself as well as its imagery, Andrade and Ortín 
will show their latest works.

https://t.co/JgIsennmDF https://t.co/BNGgdtplpS",0.6772727272727272,0.3181818181818182,Positive,1,0,0
1289,61195184,Language Centre,"@NationalGallery @BerthaDocHouse @OpenCityDocs @richardgwyn @RadioZtr @palomapedrerodi @CervantesTheatr @ACEcultura Sept. 13th

International expert and lawyer on human rights, 
@avilarenata , will talk about freedom of speech and human rights in the digital era. In collaboration with @lselangcentre and @fibgar_  

Complimentary glass of Ribera del Duero will be served:
https://t.co/KF4txlHE9u https://t.co/Jn2JuijMxm",0.11666666666666665,0.049999999999999996,Positive,1,0,0
